KeyParamGroup	EntitySet	ParamGroup	ArterialSpinLabelingType	BackgroundSuppression	BackgroundSuppressionNumberPulses	Cluster_EchoTime	Cluster_EffectiveEchoSpacing	Cluster_RepetitionTime	Cluster_TotalReadoutTime	Cluster_VoxelSizeDim1	Cluster_VoxelSizeDim2	Cluster_VoxelSizeDim3	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EchoTime_x	EffectiveEchoSpacing	EffectiveEchoSpacing_x	EntitySetCount	FlipAngle	HasFieldmap	ImageOrientation	M0Type	Modality	MultibandAccelerationFactor	NSliceTimes	NumVolumes	Obliquity	PCASLType	ParallelReductionFactorInPlane	PartialFourier	PhaseEncodingDirection	RepetitionTime	RepetitionTime_x	TotalReadoutTime	TotalReadoutTime_x	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim1_x	VoxelSizeDim2	VoxelSizeDim2_x	VoxelSizeDim3	VoxelSizeDim3_x	FilePath
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20612/ses-1/func/sub-20612_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20626/ses-1/func/sub-20626_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20626/ses-2/func/sub-20626_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20691/ses-1/func/sub-20691_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20691/ses-2/func/sub-20691_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20712/ses-1/func/sub-20712_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20712/ses-2/func/sub-20712_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20712/ses-3/func/sub-20712_ses-3_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20721/ses-1/func/sub-20721_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20721/ses-2/func/sub-20721_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20721/ses-3/func/sub-20721_ses-3_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20724/ses-1/func/sub-20724_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20794/ses-1/func/sub-20794_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20812/ses-2/func/sub-20812_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20818/ses-2/func/sub-20818_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20823/ses-1/func/sub-20823_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20823/ses-2/func/sub-20823_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20836/ses-1/func/sub-20836_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20836/ses-2/func/sub-20836_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20846/ses-1/func/sub-20846_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20849/ses-1/func/sub-20849_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20855/ses-1/func/sub-20855_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20860/ses-1/func/sub-20860_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20865/ses-2/func/sub-20865_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20866/ses-1/func/sub-20866_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20866/ses-2/func/sub-20866_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20902/ses-1/func/sub-20902_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20902/ses-2/func/sub-20902_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20916/ses-1/func/sub-20916_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20916/ses-2/func/sub-20916_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20916/ses-3/func/sub-20916_ses-3_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20919/ses-1/func/sub-20919_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20923/ses-1/func/sub-20923_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20923/ses-2/func/sub-20923_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20934/ses-1/func/sub-20934_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20936/ses-1/func/sub-20936_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20936/ses-2/func/sub-20936_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20936/ses-3/func/sub-20936_ses-3_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20953/ses-1/func/sub-20953_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20953/ses-2/func/sub-20953_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20961/ses-2/func/sub-20961_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20966/ses-1/func/sub-20966_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20966/ses-2/func/sub-20966_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20966/ses-3/func/sub-20966_ses-3_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20968/ses-1/func/sub-20968_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20968/ses-2/func/sub-20968_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-20968/ses-3/func/sub-20968_ses-3_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20976/ses-1/func/sub-20976_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20976/ses-2/func/sub-20976_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20983/ses-1/func/sub-20983_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-20983/ses-2/func/sub-20983_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-21023/ses-1/func/sub-21023_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.3999998569488525	/sub-21023/ses-2/func/sub-21023_ses-2_task-rest_run-01_bold.nii.gz
datatype-func_run-01_suffix-bold_task-rest__1	datatype-func_run-01_suffix-bold_task-rest	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	181	90	90	60	0.03	0.03	0.000510012	0.000510012	181	52	False	LAS+		func	6.0	60	522	True			1.0	j	0.8	0.8	0.045391	0.045391	False	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	2.4000000953674316	/sub-21035/ses-1/func/sub-21035_ses-1_task-rest_run-01_bold.nii.gz
